label,path
human,C:\Pawel\Datasets\human2simpson\human\Rosa_Haywa_de_Condori\Rosa_Haywa_de_Condori_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roseanne_Barr\Roseanne_Barr_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roseanne_Barr\Roseanne_Barr_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roseanne_Barr\Roseanne_Barr_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rosemarie_Stack\Rosemarie_Stack_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rosemarie_Stack\Rosemarie_Stack_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rose_Linkins\Rose_Linkins_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rose_Marie\Rose_Marie_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rosie_Perez\Rosie_Perez_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rosny_Desroches\Rosny_Desroches_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ross_Verba\Ross_Verba_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rowan_Williams\Rowan_Williams_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Blunt\Roy_Blunt_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Chaderton\Roy_Chaderton_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Halladay\Roy_Halladay_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Jones_Jr\Roy_Jones_Jr_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Jones_Jr\Roy_Jones_Jr_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Moore\Roy_Moore_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Moore\Roy_Moore_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Moore\Roy_Moore_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Moore\Roy_Moore_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Moore\Roy_Moore_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Moore\Roy_Moore_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Rogers\Roy_Rogers_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Romanow\Roy_Romanow_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Williams\Roy_Williams_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Williams\Roy_Williams_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Williams\Roy_Williams_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Roy_Williams\Roy_Williams_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruano_Pascual\Ruano_Pascual_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0009.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0010.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0011.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rubens_Barrichello\Rubens_Barrichello_0012.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruben_Sierra\Ruben_Sierra_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruben_Studdard\Ruben_Studdard_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruben_Studdard\Ruben_Studdard_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruben_Wolkowyski\Ruben_Wolkowyski_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudi_Voeller\Rudi_Voeller_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolf_Schuster\Rudolf_Schuster_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0009.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0010.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0011.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0012.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0013.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0014.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0015.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0016.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0017.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0018.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0019.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0020.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0021.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0022.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0023.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0024.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0025.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Giuliani\Rudolph_Giuliani_0026.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudolph_Holton\Rudolph_Holton_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rudy_Tomjanovich\Rudy_Tomjanovich_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rulon_Gardner\Rulon_Gardner_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rupert_Grint\Rupert_Grint_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rupert_Grint\Rupert_Grint_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rupert_Grint\Rupert_Grint_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rupert_Murdoch\Rupert_Murdoch_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rupert_Murdoch\Rupert_Murdoch_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Coutts\Russell_Coutts_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Coutts\Russell_Coutts_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Crowe\Russell_Crowe_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Crowe\Russell_Crowe_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Simmons\Russell_Simmons_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Simmons\Russell_Simmons_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Simmons\Russell_Simmons_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Simmons\Russell_Simmons_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russell_Simmons\Russell_Simmons_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Russ_Ortiz\Russ_Ortiz_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Rustu_Recber\Rustu_Recber_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Bader_Ginsburg\Ruth_Bader_Ginsburg_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Christofferson\Ruth_Christofferson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Dreifuss\Ruth_Dreifuss_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Dreifuss\Ruth_Dreifuss_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Harlow\Ruth_Harlow_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Harlow\Ruth_Harlow_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Pearce\Ruth_Pearce_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ruth_Stubbs\Ruth_Stubbs_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ryan_Drese\Ryan_Drese_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ryan_Goodman\Ryan_Goodman_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ryan_Leaf\Ryan_Leaf_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ryan_Newman\Ryan_Newman_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ryan_Nyquist\Ryan_Nyquist_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saadi_Gadhafi\Saadi_Gadhafi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sabah_Al-Ahmad_Al-Jaber_Al-Sabah\Sabah_Al-Ahmad_Al-Jaber_Al-Sabah_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saburo_Kawabuchi\Saburo_Kawabuchi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saburo_Kawabuchi\Saburo_Kawabuchi_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sachiko_Yamada\Sachiko_Yamada_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sachiko_Yamada\Sachiko_Yamada_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sachiko_Yamada\Sachiko_Yamada_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sachiko_Yamada\Sachiko_Yamada_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sachin_Tendulkar\Sachin_Tendulkar_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sadam_Hassan\Sadam_Hassan_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sada_Jacobson\Sada_Jacobson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0009.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0010.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0011.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0012.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0013.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0014.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0015.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0016.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0017.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0018.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0019.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0020.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0021.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0022.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saddam_Hussein\Saddam_Hussein_0023.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sadie_Frost\Sadie_Frost_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sadie_Frost\Sadie_Frost_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sadie_Frost\Sadie_Frost_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saeb_Erekat\Saeb_Erekat_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saeb_Erekat\Saeb_Erekat_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saeed_Anwar\Saeed_Anwar_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saeed_Mortazavi\Saeed_Mortazavi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sahim_Alwan\Sahim_Alwan_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saied_Hadi_al_Mudarissi\Saied_Hadi_al_Mudarissi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Clark\Sally_Clark_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Field\Sally_Field_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Field\Sally_Field_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Field\Sally_Field_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Field\Sally_Field_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Kirkland\Sally_Kirkland_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Kirkland\Sally_Kirkland_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Kirkland\Sally_Kirkland_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Kirkland\Sally_Kirkland_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Ride\Sally_Ride_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sally_Ride\Sally_Ride_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salman_Khan\Salman_Khan_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salman_Rushdie\Salman_Rushdie_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salman_Rushdie\Salman_Rushdie_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salman_Rushdie\Salman_Rushdie_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0009.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0010.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0011.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0012.jpg
human,C:\Pawel\Datasets\human2simpson\human\Salma_Hayek\Salma_Hayek_0013.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samantha_Daniels\Samantha_Daniels_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samantha_Ledster\Samantha_Ledster_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saman_Shali\Saman_Shali_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samira_Makhmalbaf\Samira_Makhmalbaf_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samira_Makhmalbaf\Samira_Makhmalbaf_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sami_Al-Arian\Sami_Al-Arian_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sammy_Knight\Sammy_Knight_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sammy_Sosa\Sammy_Sosa_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sammy_Sosa\Sammy_Sosa_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samuel_Waksal\Samuel_Waksal_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samuel_Waksal\Samuel_Waksal_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samuel_Waksal\Samuel_Waksal_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Samuel_Waksal\Samuel_Waksal_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Bith\Sam_Bith_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Bith\Sam_Bith_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Bith\Sam_Bith_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Brownback\Sam_Brownback_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Gerald\Sam_Gerald_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Mendes\Sam_Mendes_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Mendes\Sam_Mendes_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Rockwell\Sam_Rockwell_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Torrance\Sam_Torrance_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Torrance\Sam_Torrance_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sam_Torrance\Sam_Torrance_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sananda_Maitreya\Sananda_Maitreya_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Banning\Sandra_Banning_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Bullock\Sandra_Bullock_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Bullock\Sandra_Bullock_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Bullock\Sandra_Bullock_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Bullock\Sandra_Bullock_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Ceccarelli\Sandra_Ceccarelli_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Day_OConner\Sandra_Day_OConner_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Milo\Sandra_Milo_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandra_Shamas\Sandra_Shamas_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandy_Smith\Sandy_Smith_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sandy_Wise\Sandy_Wise_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sanjay_Chawla\Sanjay_Chawla_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sanjay_Gupta\Sanjay_Gupta_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sanja_Papic\Sanja_Papic_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Santiago_Botero\Santiago_Botero_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\San_Lan\San_Lan_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saoud_Al_Faisal\Saoud_Al_Faisal_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saparmurat_Niyazov\Saparmurat_Niyazov_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Saparmurat_Niyazov\Saparmurat_Niyazov_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Canale\Sarah_Canale_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Hughes\Sarah_Hughes_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Hughes\Sarah_Hughes_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Hughes\Sarah_Hughes_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Hughes\Sarah_Hughes_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Hughes\Sarah_Hughes_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Hughes\Sarah_Hughes_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Michelle_Gellar\Sarah_Michelle_Gellar_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Michelle_Gellar\Sarah_Michelle_Gellar_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Michelle_Gellar\Sarah_Michelle_Gellar_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Price\Sarah_Price_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Weddington\Sarah_Weddington_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sarah_Wynter\Sarah_Wynter_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sara_Elisabeth_Ahmad\Sara_Elisabeth_Ahmad_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sara_Silverman\Sara_Silverman_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sargis_Sargsian\Sargis_Sargsian_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sasha_Alexander\Sasha_Alexander_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Sasha_Cohen\Sasha_Cohen_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Satnarine_Sharma\Satnarine_Sharma_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Blum\Scott_Blum_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Dalton\Scott_Dalton_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Dickson\Scott_Dickson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Fawell\Scott_Fawell_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Gorelick\Scott_Gorelick_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Hamilton\Scott_Hamilton_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Hoch\Scott_Hoch_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Hubbard\Scott_Hubbard_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_McClellan\Scott_McClellan_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_McClellan\Scott_McClellan_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_McClellan\Scott_McClellan_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_McClellan\Scott_McClellan_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_McClellan\Scott_McClellan_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_McNealy\Scott_McNealy_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_McNealy\Scott_McNealy_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_OGrady\Scott_OGrady_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Peterson\Scott_Peterson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Peterson\Scott_Peterson_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Peterson\Scott_Peterson_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Peterson\Scott_Peterson_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Peterson\Scott_Peterson_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Ritter\Scott_Ritter_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Ritter\Scott_Ritter_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Rolen\Scott_Rolen_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Rudin\Scott_Rudin_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Rudin\Scott_Rudin_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Sullivan\Scott_Sullivan_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Sullivan\Scott_Sullivan_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Verplank\Scott_Verplank_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Scott_Wallach\Scott_Wallach_0001.jpg
